Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4_l_min_m2,FishBiom_g_m2
id_82,31,2016,2016-May,3.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_83,31,2016,2016-January,2.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.59795985,-149.8038875,661.3,783.4399999999999,2988.9700000000003,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
id_84,32,2016,2016-July,4.555,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1456180302606327,19.75394743358395
id_85,32,2016,2016-May,2.88,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1456180302606327,19.75394743358395
id_86,32,2016,2016-January,2.64,0.37,NA,NA,NA,NA,NA,NA,NA,NA,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1456180302606327,19.75394743358395
id_87,33,2016,2016-July,5.06,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28502755432688,22.39988580753652
id_88,33,2016,2016-May,3.47,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28502755432688,22.39988580753652
id_89,33,2016,2016-January,2.97,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28502755432688,22.39988580753652
id_90,34,2016,2016-July,4.46,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7415368686908251,13.965193060759418
id_91,34,2016,2016-May,3.2,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7415368686908251,13.965193060759418
id_92,34,2016,2016-January,2.65,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.58067293,-149.7936002,715.64,462.97999999999996,815.1700000000001,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7415368686908251,13.965193060759418
id_93,35,2016,2016-July,4.8,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453000848394458,11.52647191179758
id_94,35,2016,2016-May,3.57,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453000848394458,11.52647191179758
id_95,35,2016,2016-January,3.08,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.58383224,-149.7985487,1040.1699999999998,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453000848394458,11.52647191179758
id_96,36,2016,2016-July,4.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8591382015424786,16.990620951165454
id_97,36,2016,2016-May,3.79,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8591382015424786,16.990620951165454
id_98,36,2016,2016-January,3.12,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.57943392,-149.7968348,1060.36,100.49000000000001,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8591382015424786,16.990620951165454
id_99,37,2016,2016-July,4.83,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5963048315492833,11.815688671198656
id_100,37,2016,2016-May,3.85,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5963048315492833,11.815688671198656
id_101,37,2016,2016-January,3.34,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5963048315492833,11.815688671198656
id_102,38,2016,2016-July,5.27,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2854951647513116,5.064460229369357
id_103,38,2016,2016-May,4.3,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2854951647513116,5.064460229369357
id_104,38,2016,2016-January,3.74,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56786983,-149.7925031,743.42,71.41000000000001,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2854951647513116,5.064460229369357
id_105,39,2016,2016-July,4.61,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3186247565072668,23.030243315364327
id_106,39,2016,2016-January,2.47,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3186247565072668,23.030243315364327
id_107,40,2016,2016-July,4.95,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33039236777118,23.791703263602155
id_108,40,2016,2016-May,3.52,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33039236777118,23.791703263602155
id_109,40,2016,2016-January,2.73,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33039236777118,23.791703263602155
id_110,41,2016,2016-July,4.37,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7279852626558104,12.810036357268224
id_111,41,2016,2016-May,3.66,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7279852626558104,12.810036357268224
id_112,41,2016,2016-January,3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.6700000000001,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7279852626558104,12.810036357268224
id_113,42,2016,2016-July,4.86,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2793145957577797,4.839355207073168
id_114,42,2016,2016-May,3.07,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.71999999999997,323.84000000000003,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2793145957577797,4.839355207073168
id_115,43,2016,2016-July,4.63,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7750175460247236,13.659053654841165
id_116,43,2016,2016-May,3.21,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7750175460247236,13.659053654841165
id_117,43,2016,2016-January,2.81,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7750175460247236,13.659053654841165
id_118,44,2016,2016-July,4.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5687612964092305,9.930463996241153
id_119,44,2016,2016-May,3.7,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5687612964092305,9.930463996241153
id_120,44,2016,2016-January,2.5,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.2800000000001,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5687612964092305,9.930463996241153
id_121,45,2016,2016-July,5.06,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_122,45,2016,2016-May,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_123,45,2016,2016-January,3.27,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1960597144286005,21.313244313130717
id_124,46,2016,2016-July,4.83,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5215305232271112,8.885379224167403
id_125,46,2016,2016-May,3.8,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5215305232271112,8.885379224167403
id_126,46,2016,2016-January,3.11,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5215305232271112,8.885379224167403
id_127,47,2016,2016-July,8.55,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1950081448194376,20.708352225728046
id_128,47,2016,2016-May,3.48,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1950081448194376,20.708352225728046
id_129,47,2016,2016-January,2.47,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1950081448194376,20.708352225728046
id_130,48,2016,2016-July,5.08,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6169928016857045,10.795331303911848
id_130,48,2016,2016-July,5.08,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6496762264989044,12.144016873899707
id_131,48,2016,2016-May,3.44,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6169928016857045,10.795331303911848
id_131,48,2016,2016-May,3.44,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6496762264989044,12.144016873899707
id_132,48,2016,2016-January,2.59,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6169928016857045,10.795331303911848
id_132,48,2016,2016-January,2.59,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6496762264989044,12.144016873899707
id_133,49,2016,2016-July,4.99,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.57717782,-149.8610173,1231.6299999999999,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015246728159244225,0.2547300129972871
id_134,50,2016,2016-July,4.72,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3673125966941524,23.083043140637745
id_135,50,2016,2016-May,3.87,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3673125966941524,23.083043140637745
id_136,50,2016,2016-January,3.5,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3673125966941524,23.083043140637745
id_137,51,2016,2016-July,5.06,0.7,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5409426714951439,8.896982550471481
id_138,51,2016,2016-May,4.28,0.71,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5409426714951439,8.896982550471481
id_139,51,2016,2016-January,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5409426714951439,8.896982550471481
id_140,52,2016,2016-July,4.84,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29264128438933684,5.187281209130855
id_141,52,2016,2016-May,4.24,0.66,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29264128438933684,5.187281209130855
id_142,52,2016,2016-January,3.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.26999999999998,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29264128438933684,5.187281209130855
id_143,53,2016,2016-July,5.13,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45273481631352985,8.186520693573517
id_144,53,2016,2016-May,4.13,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45273481631352985,8.186520693573517
id_145,53,2016,2016-January,2.61,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.64999999999999,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45273481631352985,8.186520693573517
id_146,54,2016,2016-May,4.22,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13805843258052525,2.359847838818246
id_147,54,2016,2016-January,3.26,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13805843258052525,2.359847838818246
id_148,55,2016,2016-May,4.15,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2908784351852505,5.300230768476321
id_149,55,2016,2016-January,2.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2908784351852505,5.300230768476321
id_150,56,2016,2016-July,4.26,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1716758391292926,3.0468793139279255
id_151,56,2016,2016-May,3.52,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1716758391292926,3.0468793139279255
id_152,56,2016,2016-January,2.55,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1716758391292926,3.0468793139279255
id_153,57,2016,2016-July,4.88,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7884739612340846,13.80105286211315
id_154,57,2016,2016-May,3.89,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7884739612340846,13.80105286211315
id_155,57,2016,2016-January,2.92,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7884739612340846,13.80105286211315
id_156,58,2016,2016-July,4.63,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48000000000002,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.191153894856577,21.50165438434115
id_157,58,2016,2016-May,2.7,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48000000000002,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.191153894856577,21.50165438434115
id_158,58,2016,2016-January,2.53,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48000000000002,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.191153894856577,21.50165438434115
id_159,59,2016,2016-July,4.51,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7906851161501832,14.04943165016425
id_160,59,2016,2016-May,2.22,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7906851161501832,14.04943165016425
id_161,59,2016,2016-January,3.05,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7906851161501832,14.04943165016425
id_162,60,2016,2016-July,4.94,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.213415967648727,21.58447050155877
id_163,60,2016,2016-May,3.32,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.213415967648727,21.58447050155877
